speed,id,status,direction,geocoding,longitude,latitude,plate_no,extrainfo,ts,labels
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,162,"Đường Hoàng Tùng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7318925,21.005618,29KT10822,"{""odometer"": 734.4000000000001}",1691133720000,0
37,758a1804-d873-4438-977b-ae8d70b0db67,run,163,"Gemek Tower 2, Đường Hoàng Tùng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.73353,21.000359500000002,29KT10822,"{""odometer"": 734.6}",1691133780000,0
47,758a1804-d873-4438-977b-ae8d70b0db67,run,164,"Đường Hoàng Tùng, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.7354275,20.994190500000002,29KT10822,"{""odometer"": 735.5}",1691133840000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,157,"152, Đường Hoàng Tùng, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.7356,20.993547,29KT10822,"{""odometer"": 735.8000000000001}",1691133900000,0
18,758a1804-d873-4438-977b-ae8d70b0db67,run,257,"Quỹ tín dụng nhân dân Dương Nội, Đường Chùa Tổng, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.733547,20.992829,29KT10822,"{""odometer"": 735.9000000000001}",1691133960000,0
37,758a1804-d873-4438-977b-ae8d70b0db67,run,251,"Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.72876500000001,20.991414,29KT10822,"{""odometer"": 736.3000000000001}",1691134020000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,255,"Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.72837,20.991219,29KT10822,"{""odometer"": 736.7}",1691134080000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,255,"Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.728355,20.991196,29KT10822,"{""odometer"": 736.7}",1691134200000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,255,"Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.728355,20.991196,29KT10822,"{""odometer"": 736.7}",1691134320000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,255,"Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.728355,20.991196,29KT10822,"{""odometer"": 736.7}",1691134440000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,255,"Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.72802999999999,20.991038500000002,29KT10822,"{""odometer"": 736.7}",1691134560000,0
34,758a1804-d873-4438-977b-ae8d70b0db67,run,251,"Trạm Xe Bus Ngãi Cầu, Đường Chùa Tổng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7248325,20.99048,29KT10822,"{""odometer"": 736.8000000000001}",1691134620000,0
39,758a1804-d873-4438-977b-ae8d70b0db67,run,356,"Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.724565,20.995472499999998,29KT10822,"{""odometer"": 737.2}",1691134680000,0
48,758a1804-d873-4438-977b-ae8d70b0db67,run,359,"Vinhomes Thăng Long, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7235025,21.00243,29KT10822,"{""odometer"": 738}",1691134740000,0
45,758a1804-d873-4438-977b-ae8d70b0db67,run,247,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.71753000000001,21.001401,29KT10822,"{""odometer"": 738.6}",1691134800000,0
23,758a1804-d873-4438-977b-ae8d70b0db67,run,91,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.3000000000001}",1691134860000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691134980000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135100000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135220000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135340000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135460000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135580000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135700000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135820000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691135940000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136060000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136180000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136300000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136420000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136540000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136660000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136780000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691136900000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,70,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7165,21.001186,29KT10822,"{""odometer"": 739.4000000000001}",1691137020000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,258,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7168,21.001242,29KT10822,"{""odometer"": 739.4000000000001}",1691137080000,0
36,758a1804-d873-4438-977b-ae8d70b0db67,run,79,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.721562,21.0024625,29KT10822,"{""odometer"": 739.7}",1691137140000,0
39,758a1804-d873-4438-977b-ae8d70b0db67,run,74,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.727345,21.0042725,29KT10822,"{""odometer"": 740.2}",1691137200000,0
28,758a1804-d873-4438-977b-ae8d70b0db67,run,74,"Khu đô thị Nam An Khánh, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.73234,21.004395,29KT10822,"{""odometer"": 741}",1691137260000,0
39,758a1804-d873-4438-977b-ae8d70b0db67,run,163,"Đường Hoàng Tùng, Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.73407,20.9985955,29KT10822,"{""odometer"": 741.6}",1691137320000,0
39,758a1804-d873-4438-977b-ae8d70b0db67,run,162,"Đường Hoàng Tùng, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.735565,20.993713,29KT10822,"{""odometer"": 742.2}",1691137380000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,156,"152, Đường Hoàng Tùng, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.73562,20.993559,29KT10822,"{""odometer"": 742.5}",1691137440000,0
38,758a1804-d873-4438-977b-ae8d70b0db67,run,165,"Đường Dương Nội, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.737236,20.989315,29KT10822,"{""odometer"": 742.8000000000001}",1691137500000,0
34,758a1804-d873-4438-977b-ae8d70b0db67,run,150,"Đường Dương Nội, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.740053,20.9846875,29KT10822,"{""odometer"": 743.3000000000001}",1691137560000,0
36,758a1804-d873-4438-977b-ae8d70b0db67,run,141,"Đối diện Ngõ Chùa Phổ Quang, Đường Dương Nội, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74329750000001,20.980984,29KT10822,"{""odometer"": 743.9000000000001}",1691137620000,0
34,758a1804-d873-4438-977b-ae8d70b0db67,run,135,"Đường Dương Nội, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74640500000001,20.9779415,29KT10822,"{""odometer"": 744.4000000000001}",1691137680000,0
41,758a1804-d873-4438-977b-ae8d70b0db67,run,166,"Đường Dương Nội, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74801500000001,20.972475000000003,29KT10822,"{""odometer"": 744.9000000000001}",1691137740000,0
42,758a1804-d873-4438-977b-ae8d70b0db67,run,120,"Trạm Xe Bus Nhà Máy Sym Hà Đông, Đường Dương Nội, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.752752,20.968885,29KT10822,"{""odometer"": 745.5}",1691137800000,0
43,758a1804-d873-4438-977b-ae8d70b0db67,run,210,"Phố Nguyễn Văn Trác, Dương Nội, Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.750645,20.964375,29KT10822,"{""odometer"": 746.1}",1691137860000,0
18,758a1804-d873-4438-977b-ae8d70b0db67,run,235,"Trường Đại học Phenikaa, Phố Nguyễn Văn Trác, Dương Nội, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.745905,20.961555500000003,29KT10822,"{""odometer"": 746.7}",1691137920000,0
48,758a1804-d873-4438-977b-ae8d70b0db67,run,239,"Phố Nguyễn Văn Trác, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.739485,20.957987000000003,29KT10822,"{""odometer"": 747.3000000000001}",1691137980000,0
32,758a1804-d873-4438-977b-ae8d70b0db67,run,59,"Phố Nguyễn Văn Trác, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74191,20.959075,29KT10822,"{""odometer"": 748}",1691138040000,0
27,758a1804-d873-4438-977b-ae8d70b0db67,run,114,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.746216,20.9588505,29KT10822,"{""odometer"": 748.7}",1691138100000,0
15,758a1804-d873-4438-977b-ae8d70b0db67,run,66,"Toa A9_A10, Đường Quyết Thắng, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74813,20.95865,29KT10822,"{""odometer"": 749}",1691138160000,0
45,758a1804-d873-4438-977b-ae8d70b0db67,run,109,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.752925,20.957964500000003,29KT10822,"{""odometer"": 749.5}",1691138220000,0
20,758a1804-d873-4438-977b-ae8d70b0db67,run,16,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.753975,20.958631,29KT10822,"{""odometer"": 749.8000000000001}",1691138280000,0
18,758a1804-d873-4438-977b-ae8d70b0db67,run,205,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75438,20.957588,29KT10822,"{""odometer"": 750}",1691138340000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75443,20.957565,29KT10822,"{""odometer"": 750}",1691138400000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691138520000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691138640000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691138760000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691138880000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691139000000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691139120000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691139240000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691139360000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691139480000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75444,20.957558,29KT10822,"{""odometer"": 750}",1691139600000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,106,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75451,20.957514,29KT10822,"{""odometer"": 750}",1691139720000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.754555,20.9575,29KT10822,"{""odometer"": 750}",1691139840000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.754555,20.9575,29KT10822,"{""odometer"": 750}",1691139960000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.754555,20.9575,29KT10822,"{""odometer"": 750}",1691140080000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.754555,20.9575,29KT10822,"{""odometer"": 750}",1691140200000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.754555,20.9575,29KT10822,"{""odometer"": 750}",1691140320000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.754555,20.9575,29KT10822,"{""odometer"": 750}",1691140440000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,120,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75458,20.957563,29KT10822,"{""odometer"": 750}",1691140500000,0
6,758a1804-d873-4438-977b-ae8d70b0db67,run,290,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75386,20.957813,29KT10822,"{""odometer"": 750.1}",1691140560000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,15,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75395,20.958479,29KT10822,"{""odometer"": 750.2}",1691140620000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,15,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75395,20.958479,29KT10822,"{""odometer"": 750.2}",1691140740000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,15,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75395,20.958479,29KT10822,"{""odometer"": 750.2}",1691140860000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,15,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75395,20.958479,29KT10822,"{""odometer"": 750.2}",1691140980000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,15,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75395,20.958479,29KT10822,"{""odometer"": 750.2}",1691141100000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,15,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.753876,20.958735,29KT10822,"{""odometer"": 750.2}",1691141220000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,269,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.753265,20.958735,29KT10822,"{""odometer"": 750.2}",1691141280000,0
16,758a1804-d873-4438-977b-ae8d70b0db67,run,200,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75313,20.9569755,29KT10822,"{""odometer"": 750.5}",1691141340000,0
22,758a1804-d873-4438-977b-ae8d70b0db67,run,109,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.755745,20.95608,29KT10822,"{""odometer"": 750.8000000000001}",1691141400000,0
13,758a1804-d873-4438-977b-ae8d70b0db67,run,230,"Văn Khê, Quốc lộ 6, Yên Nghĩa, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75477000000001,20.954735499999998,29KT10822,"{""odometer"": 750.9000000000001}",1691141460000,0
17,758a1804-d873-4438-977b-ae8d70b0db67,run,52,"Trạm Xe Bus Ga Văn Khê, Quốc lộ 6, Yên Nghĩa, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75571500000001,20.955593,29KT10822,"{""odometer"": 751.1}",1691141520000,0
35,758a1804-d873-4438-977b-ae8d70b0db67,run,291,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75315,20.9571695,29KT10822,"{""odometer"": 751.3000000000001}",1691141580000,0
13,758a1804-d873-4438-977b-ae8d70b0db67,run,46,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75396,20.958636499999997,29KT10822,"{""odometer"": 751.9000000000001}",1691141640000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,104,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75406,20.95861,29KT10822,"{""odometer"": 751.9000000000001}",1691141700000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,104,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75406,20.958614,29KT10822,"{""odometer"": 751.9000000000001}",1691141760000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,104,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75407,20.958616,29KT10822,"{""odometer"": 751.9000000000001}",1691141820000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,104,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75408,20.95862,29KT10822,"{""odometer"": 751.9000000000001}",1691141880000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,104,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.7543,20.958554,29KT10822,"{""odometer"": 751.9000000000001}",1691141940000,0
13,758a1804-d873-4438-977b-ae8d70b0db67,run,291,"Phú La, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75335,20.958726499999997,29KT10822,"{""odometer"": 752}",1691142000000,0
22,758a1804-d873-4438-977b-ae8d70b0db67,run,201,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75319999999999,20.956954,29KT10822,"{""odometer"": 752.2}",1691142060000,0
22,758a1804-d873-4438-977b-ae8d70b0db67,run,111,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.755638,20.955921500000002,29KT10822,"{""odometer"": 752.6}",1691142120000,0
28,758a1804-d873-4438-977b-ae8d70b0db67,run,230,"Quốc lộ 6, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.75275300000001,20.953167999999998,29KT10822,"{""odometer"": 752.9000000000001}",1691142180000,0
35,758a1804-d873-4438-977b-ae8d70b0db67,run,231,"Trường TH Kinh Tế Hà Tây, Quốc lộ 6, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.748565,20.9500145,29KT10822,"{""odometer"": 753.4000000000001}",1691142240000,0
33,758a1804-d873-4438-977b-ae8d70b0db67,run,228,"Đối diện cổng làng Nghĩa Lộ, Quốc lộ 6, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74489750000001,20.94709,29KT10822,"{""odometer"": 754}",1691142300000,0
28,758a1804-d873-4438-977b-ae8d70b0db67,run,230,"Ao làng Do Lộ - đối diện 1099 Quang Trung, Quốc lộ 6, Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.74110999999999,20.944273000000003,29KT10822,"{""odometer"": 754.4000000000001}",1691142360000,0
30,758a1804-d873-4438-977b-ae8d70b0db67,run,237,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.73761,20.94228,29KT10822,"{""odometer"": 755}",1691142420000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,21,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.737705,20.9425575,29KT10822,"{""odometer"": 755.2}",1691142480000,0
14,758a1804-d873-4438-977b-ae8d70b0db67,run,28,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.73852,20.9444565,29KT10822,"{""odometer"": 755.2}",1691142540000,0
20,758a1804-d873-4438-977b-ae8d70b0db67,run,18,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.739365,20.947981499999997,29KT10822,"{""odometer"": 755.5}",1691142600000,0
29,758a1804-d873-4438-977b-ae8d70b0db67,run,333,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.737747,20.9525765,29KT10822,"{""odometer"": 756.1}",1691142660000,0
27,758a1804-d873-4438-977b-ae8d70b0db67,run,337,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.735435,20.954340000000002,29KT10822,"{""odometer"": 756.5}",1691142720000,0
29,758a1804-d873-4438-977b-ae8d70b0db67,run,278,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.7309955,20.955177,29KT10822,"{""odometer"": 757}",1691142780000,0
32,758a1804-d873-4438-977b-ae8d70b0db67,run,304,"Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",105.728253,20.9579135,29KT10822,"{""odometer"": 757.4000000000001}",1691142840000,0
28,758a1804-d873-4438-977b-ae8d70b0db67,run,282,"Xã Đông La, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.7251,20.960512,29KT10822,"{""odometer"": 757.8000000000001}",1691142900000,0
29,758a1804-d873-4438-977b-ae8d70b0db67,run,328,"Xã Đông La, Huyện Hoài Đức, Thành phố Hà Nội, Việt Nam",105.72251499999999,20.9644155,29KT10822,"{""odometer"": 758.4000000000001}",1691142960000,0
